,Unnamed: 0,League,Year,Season,Type,blueTeamTag,bResult,rResult,redTeamTag,gamelength,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,Address,Date
7235,7235,EULCS,2015,Spring,Promotion,H2K,1,0,GIA,32,Odoamne,DrMundo,loulex,JarvanIV,Febiven,Jayce,Hjarnan,Corki,Voidle,Janna,Werlyb,Irelia,Fr3deric,Pantheon,xPePii,Azir,Adryh,Sivir,Rydle,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/430098?gameHash=bd23d5628ea3b516,12/20/2014
7236,7236,EULCS,2015,Spring,Promotion,H2K,1,0,GIA,34,Odoamne,Irelia,loulex,LeeSin,Febiven,Ahri,Hjarnan,Sivir,Voidle,Alistar,Werlyb,Maokai,Fr3deric,JarvanIV,xPePii,TwistedFate,Adryh,Lucian,Rydle,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/430100?gameHash=5ed0db82ea3c4e42,12/20/2014
7237,7237,EULCS,2015,Spring,Promotion,FAC,0,1,RG,41,Xaxus,Gnar,Obvious,Pantheon,SozPurefect,Ahri,Sedrion,Corki,MounTain,Sona,Kubon,Irelia,Xayoo,Elise,Takefun,Orianna,Celaver,Ezreal,Libik,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/430053?gameHash=2977a51be3d5648f,12/19/2014
7238,7238,EULCS,2015,Spring,Promotion,RG,1,0,FAC,38,Kubon,Rumble,Xayoo,Elise,Takefun,Zed,Celaver,Corki,Libik,Alistar,Xaxus,Annie,Obvious,Khazix,SozPurefect,Ahri,Sedrion,Lucian,MounTain,Janna,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/430054?gameHash=c89f4831e4170b32,12/19/2014
7239,7239,EULCS,2015,Spring,Promotion,FAC,0,1,RG,36,Xaxus,Irelia,Obvious,Elise,SozPurefect,Orianna,Sedrion,Graves,MounTain,Nami,Kubon,Maokai,Xayoo,Pantheon,Takefun,Ahri,Celaver,Corki,Libik,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/430057?gameHash=c36c75149bfd5cd3,12/19/2014
7240,7240,EULCS,2015,Spring,Promotion,RG,0,1,GIA,57,Kubon,Rumble,Xayoo,JarvanIV,Takefun,Jayce,Celaver,Corki,Libik,Janna,Werlyb,Renekton,Fr3deric,Elise,xPePii,Ahri,Adryh,Sivir,Rydle,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/430149?gameHash=ea26b6c97b2b5fc2,12/21/2014
7241,7241,EULCS,2015,Spring,Promotion,GIA,1,0,RG,44,Werlyb,Jax,Fr3deric,JarvanIV,xPePii,Ahri,Adryh,Ezreal,Rydle,Alistar,Kubon,Maokai,Xayoo,Pantheon,Takefun,Fizz,Celaver,Corki,Libik,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/430151?gameHash=1f6f3e4ecbc12695,12/21/2014
7242,7242,EULCS,2015,Spring,Promotion,RG,0,1,GIA,42,Kubon,Gnar,Xayoo,Elise,Takefun,Orianna,Celaver,Ezreal,Libik,Thresh,Werlyb,Jax,Fr3deric,JarvanIV,xPePii,Ahri,Adryh,Corki,Rydle,Morgana,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/430152?gameHash=ad58d426a5cc2b0b,12/21/2014
7243,7243,EULCS,2015,Summer,Promotion,GIA,1,0,RG,35,Werlyb,Shyvana,Fr3deric,Gragas,PePiiNeRO,Leblanc,Adryh,Lucian,Rydle,Thresh,Kubon,Maokai,Xayoo,RekSai,Takefun,Vladimir,Celaver,Urgot,Libik,Nautilus,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001140027?gameHash=0b939140f415ff67,4/25/2015
7244,7244,EULCS,2015,Summer,Promotion,RG,0,1,GIA,34,Kubon,Hecarim,Xayoo,RekSai,Takefun,Ahri,Celaver,Tristana,Libik,Nautilus,Werlyb,Sion,Fr3deric,Gragas,PePiiNeRO,Corki,Adryh,Lucian,Rydle,Morgana,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001140033?gameHash=bdd2d72a9cd879dd,4/25/2015
7245,7245,EULCS,2015,Summer,Promotion,GIA,0,1,RG,32,Werlyb,Hecarim,Fr3deric,RekSai,PePiiNeRO,Corki,Adryh,Lucian,Rydle,Morgana,Kubon,Shyvana,Xayoo,Gragas,Takefun,Lulu,Celaver,Kalista,Libik,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001140034?gameHash=d1e703c50ac5c147,4/25/2015
7246,7246,EULCS,2015,Summer,Promotion,RG,0,1,GIA,37,Kubon,Sion,Xayoo,Gragas,Takefun,Ahri,Celaver,Jinx,Libik,Nautilus,Werlyb,Hecarim,Fr3deric,Sejuani,PePiiNeRO,Diana,Adryh,Lucian,Rydle,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001140036?gameHash=9b2b2eb231df3400,4/25/2015
7247,7247,EULCS,2015,Summer,Promotion,ROC,1,0,CWA,36,Overpow,Hecarim,Jankos,Sejuani,nukeduck,Lulu,Woolite,Urgot,Vander,Annie,Morsu,Jax,Kirei,RekSai,CozQ,Leblanc,Vizility,Lucian,Hybrid,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001140037?gameHash=ef7beee5d0bcc5dc,4/25/2015
7248,7248,EULCS,2015,Summer,Promotion,ROC,1,0,CWA,30,Overpow,Maokai,Jankos,RekSai,nukeduck,Lulu,Woolite,Urgot,Vander,Annie,Morsu,Fizz,Kirei,Sejuani,CozQ,Orianna,Vizility,Lucian,Hybrid,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001140046?gameHash=eb28e6294e93dd9d,4/25/2015
7249,7249,EULCS,2015,Summer,Promotion,ROC,1,0,CWA,30,Overpow,Maokai,Jankos,Gragas,nukeduck,Lulu,Woolite,KogMaw,Vander,Thresh,Morsu,Irelia,Kirei,Elise,CozQ,Leblanc,Vizility,Sivir,Hybrid,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001140047?gameHash=7b49b53a15032121,4/25/2015
7250,7250,EULCS,2016,Spring,Promotion,SK,0,1,G2,38,fredy122,Shen,Svenskeren,Gragas,Fox,Lulu,CandyPanda,Tristana,Noxiak,Alistar,Smittyj,Maokai,Kikis,Khazix,PerkZ,Azir,Jesse,Kalista,Hybrid,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001320017?gameHash=354749a51381913e,9/5/2015
7251,7251,EULCS,2016,Spring,Promotion,SK,0,1,G2,36,fredy122,Lulu,Svenskeren,Gragas,Fox,Viktor,CandyPanda,Tristana,Noxiak,Alistar,Smittyj,Malphite,Kikis,Khazix,PerkZ,Orianna,Jesse,Kalista,Hybrid,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001320023?gameHash=6f224ea2e798248f,9/5/2015
7252,7252,EULCS,2016,Spring,Promotion,SK,1,0,G2,40,fredy122,Gangplank,Svenskeren,Elise,Fox,Orianna,CandyPanda,Corki,Noxiak,Alistar,Smittyj,Maokai,Kikis,Khazix,PerkZ,Viktor,Jesse,Sivir,Hybrid,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001320024?gameHash=5f346fbfd68bdc92,9/5/2015
7253,7253,EULCS,2016,Spring,Promotion,SK,1,0,G2,42,fredy122,Gangplank,Svenskeren,Elise,Fox,Viktor,CandyPanda,Corki,Noxiak,Alistar,Smittyj,Malphite,Kikis,Khazix,PerkZ,Orianna,Jesse,Sivir,Hybrid,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001320025?gameHash=b6e4302fca2d74b9,9/5/2015
7254,7254,EULCS,2016,Spring,Promotion,SK,0,1,G2,27,fredy122,Kennen,Svenskeren,Elise,Fox,Ahri,CandyPanda,Tristana,Noxiak,Braum,Smittyj,Ryze,Kikis,LeeSin,PerkZ,Orianna,Jesse,Sivir,Hybrid,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001320026?gameHash=241c37b8a50d3369,9/5/2015
7255,7255,EULCS,2016,Spring,Promotion,MOU,0,1,GMB,34,Beansu,Malphite,Dan,RekSai,Jinsh,Gangplank,Sedrion,Sivir,MounTain,Kennen,Cabochard,Hecarim,Diamondprox,Elise,Betsy,Viktor,P1noy,Kalista,GoSu Pepper,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001320027?gameHash=771f7003c570d4b5,9/5/2015
7256,7256,EULCS,2016,Spring,Promotion,GMB,1,0,MOU,31,Cabochard,Fizz,Diamondprox,RekSai,Betsy,Azir,P1noy,Corki,GoSu Pepper,Thresh,Beansu,Malphite,Dan,Vi,Jinsh,Ahri,Sedrion,Kalista,MounTain,Kennen,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001320032?gameHash=9200875a5c750fa1,9/5/2015
7257,7257,EULCS,2016,Spring,Promotion,MOU,0,1,GMB,26,Beansu,Maokai,Dan,Rammus,Jinsh,Azir,Sedrion,Tristana,MounTain,Braum,Cabochard,Olaf,Diamondprox,RekSai,Betsy,Viktor,P1noy,Kalista,GoSu Pepper,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001320033?gameHash=b9ad0e8dc81d6a4d,9/5/2015
7258,7258,NALCS,2015,Spring,Promotion,COL,0,1,T8,37,Westrice,Ryze,Kez,Khazix,pr0lly,Zed,ROBERTxLEE,Corki,Bubbadub,Braum,calitrlolz8,Malphite,porpoisepops,Nocturne,slooshi8,Syndra,maplestreet8,Lucian,dodo8,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1000350172?gameHash=3e218162d16bda50,9/12/2014
7259,7259,NALCS,2016,Spring,Promotion,CST,1,0,NME,42,Cris,Gangplank,Shrimp,Nunu,Pekin Woof,Azir,Mash,Tristana,KonKwon,Alistar,Flaresz,Shen,Trashy,Elise,Innox,KogMaw,otter,Lucian,Bodydrop,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001400010?gameHash=b061731059dcc470,9/6/2015
7260,7260,NALCS,2016,Spring,Promotion,CST,1,0,NME,47,Cris,Olaf,Shrimp,Elise,Pekin Woof,Azir,Mash,Sivir,KonKwon,Thresh,Flaresz,Malphite,Trashy,Gragas,Innox,Viktor,otter,Tristana,Bodydrop,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001400019?gameHash=27ecadba4981a608,9/6/2015
7261,7261,NALCS,2016,Spring,Promotion,CST,1,0,NME,57,Cris,Olaf,Shrimp,RekSai,Pekin Woof,Viktor,Mash,Kalista,KonKwon,Thresh,Flaresz,Shen,Trashy,Elise,Innox,Varus,otter,Vayne,Bodydrop,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001400020?gameHash=654149c00dda94cd,9/6/2015
7262,7262,NALCS,2016,Spring,Promotion,IMG,0,1,T8,33,Chunkyfresh,Olaf,Moon,Gragas,mancloud,Lulu,Steeelback,Corki,Baby,Braum,CaliTrlolz8,Shen,Porpoise8,Elise,Goldenglue,Azir,Nien8,Tristana,Dodo8,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001400022?gameHash=08532e49f9bdc58a,9/7/2015
7263,7263,NALCS,2016,Spring,Promotion,IMG,1,0,T8,32,Chunkyfresh,Olaf,Moon,Gragas,mancloud,Azir,Steeelback,Sivir,Baby,Alistar,CaliTrlolz8,Shen,Porpoise8,Elise,Goldenglue,Viktor,Nien8,Tristana,Dodo8,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001400027?gameHash=31c880a21e1c297a,9/7/2015
7264,7264,NALCS,2016,Spring,Promotion,IMG,0,1,T8,41,Chunkyfresh,Olaf,Moon,Evelynn,mancloud,Lulu,Steeelback,Sivir,Baby,Nautilus,CaliTrlolz8,Vladimir,Porpoise8,Elise,Goldenglue,Orianna,Nien8,Tristana,Dodo8,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001400028?gameHash=ad43d80e63b86223,9/7/2015
7265,7265,NALCS,2016,Spring,Promotion,IMG,0,1,T8,26,Chunkyfresh,Hecarim,Moon,Evelynn,mancloud,Lulu,Steeelback,Jinx,Baby,Thresh,CaliTrlolz8,Kayle,Porpoise8,Elise,Goldenglue,Orianna,Nien8,Tristana,Dodo8,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001400029?gameHash=62ceed51d4b407f3,9/7/2015
7266,7266,NALCS,2016,Summer,Promotion,TDK,1,0,DIG,43,Flaresz,Ekko,Kez,Graves,Alex Ich,Velkoz,Ohq,Caitlyn,Trance,Janna,BillyBoss,Maokai,Kirei,Nidalee,Shiphtur,Azir,Apollo,Sivir,KiWiKiD,Bard,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001670145?gameHash=f9139013783e4c47,4/7/2016
7267,7267,NALCS,2016,Summer,Promotion,DIG,0,1,TDK,39,BillyBoss,Poppy,Kirei,Nidalee,Shiphtur,Leblanc,Apollo,Lucian,KiWiKiD,Alistar,Flaresz,Trundle,Kez,Elise,Alex Ich,Lissandra,Ohq,Caitlyn,Trance,Janna,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001670154?gameHash=35e99ec6056b0a84,4/7/2016
7268,7268,NALCS,2016,Summer,Promotion,TDK,1,0,DIG,36,Flaresz,Ekko,Kez,Graves,Alex Ich,Karma,Ohq,Ezreal,Trance,Alistar,BillyBoss,Poppy,Kirei,Elise,Shiphtur,Leblanc,Apollo,Lucian,KiWiKiD,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001670156?gameHash=6cc776c525e7eea7,4/7/2016
7269,7269,NALCS,2016,Summer,Promotion,REN,1,0,TDK,28,Seraph,Jayce,Crumbz,Gragas,Ninja,Ekko,Freeze,Corki,Hakuho,Morgana,Flaresz,Ryze,Kez,Elise,Alex Ich,Karma,Ohq,Lucian,Trance,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001680138?gameHash=8af1efba89135bc5,4/7/2016
7270,7270,NALCS,2016,Summer,Promotion,REN,1,0,TDK,33,Seraph,Ryze,Crumbz,Kindred,Ninja,Azir,Freeze,Caitlyn,Hakuho,Bard,Flaresz,Gragas,Kez,Zac,Alex Ich,Velkoz,Ohq,Lucian,Bischu,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001680153?gameHash=5642219e2f44e132,4/7/2016
7271,7271,NALCS,2016,Summer,Promotion,TDK,0,1,REN,30,RF Legendary,Maokai,Kez,Kindred,Alex Ich,Lissandra,Ohq,Caitlyn,Bischu,Janna,Seraph,Ekko,Crumbz,RekSai,Ninja,Diana,Freeze,Corki,Hakuho,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001680159?gameHash=ef85264fe8a9c1d8,4/7/2016
7272,7272,NALCS,2016,Summer,Promotion,APX,0,1,TIP,37,Cris,Maokai,Eve,Elise,Keane,Graves,Police,Jhin,Xpecial,Karma,Feng,Ekko,Procxin,Kindred,Pirean,Lulu,Mash,Lucian,Gate,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001680169?gameHash=0c4de41bf32f811d,4/7/2016
7273,7273,NALCS,2016,Summer,Promotion,TIP,1,0,APX,31,Feng,Shen,Procxin,Graves,Pirean,Ryze,Mash,Lucian,Gate,Bard,Cris,Ekko,Eve,Kindred,Keane,Orianna,Police,Kalista,Xpecial,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001680176?gameHash=b4657088f67b1ea7,4/8/2016
7274,7274,NALCS,2016,Summer,Promotion,APX,1,0,TIP,39,Cris,Ryze,ShrimP,Kindred,Keane,TwistedFate,Police,Kalista,Xpecial,Alistar,Feng,Ekko,Procxin,Graves,Pirean,Lulu,Mash,Ezreal,Gate,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001680177?gameHash=d8299cefce875fd9,4/8/2016
7275,7275,NALCS,2016,Summer,Promotion,TIP,1,0,APX,32,Feng,Maokai,Procxin,Kindred,Pirean,Azir,Mash,Lucian,Gate,Trundle,Cris,Graves,ShrimP,Gragas,Keane,JarvanIV,Police,Corki,Xpecial,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001680178?gameHash=92fe8eb14df603e7,4/8/2016
7276,7276,NALCS,2016,Summer,Promotion,APX,1,0,TDK,45,Cris,Ryze,ShrimP,Elise,Keane,Graves,Police,Sivir,Xpecial,Braum,Flaresz,Ekko,Kez,Kindred,Alex Ich,Corki,Ohq,Kalista,Bischu,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001670203?gameHash=bec95b0e0d6e2c7c,4/8/2016
7277,7277,NALCS,2016,Summer,Promotion,APX,1,0,TDK,30,Cris,Ryze,ShrimP,Kindred,Keane,TwistedFate,Police,Sivir,Xpecial,Trundle,Flaresz,Ekko,Kez,Graves,Alex Ich,Lissandra,Ohq,Ashe,Trance,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001670205?gameHash=c72c701d7ebdda2f,4/8/2016
7278,7278,NALCS,2016,Summer,Promotion,APX,1,0,TDK,32,Cris,Ekko,ShrimP,Graves,Keane,TwistedFate,Police,Jhin,Xpecial,Karma,Flaresz,Maokai,Kez,Kindred,Alex Ich,Azir,Ohq,Ezreal,Trance,Trundle,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001670206?gameHash=fcb134eedfe8fec8,4/8/2016
7279,7279,NALCS,2017,Spring,Promotion,FOX,0,1,TLA,31,kfo,Fiora,Hard,RekSai,Froggen,Vladimir,Keith,Ashe,Big,Soraka,Solo,Gnar,Moon,Gragas,Goldenglue,Kassadin,Piglet,Sivir,Stunt,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800215?gameHash=e561cd420fa9b3e7,8/4/2016
7280,7280,NALCS,2017,Spring,Promotion,TLA,0,1,FOX,39,Solo,Gnar,Moon,Gragas,Goldenglue,Malzahar,Piglet,Lucian,Stunt,Taric,kfo,Fiora,Hard,RekSai,Froggen,Vladimir,Keith,Ashe,Big,Soraka,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800225?gameHash=ce19aef15993f545,8/4/2016
7281,7281,NALCS,2017,Spring,Promotion,FOX,1,0,TLA,37,kfo,Gnar,Hard,Gragas,Froggen,Vladimir,Keith,Lucian,Big,Soraka,Solo,Trundle,Moon,RekSai,Goldenglue,Cassiopeia,Piglet,Sivir,Stunt,Taric,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800226?gameHash=f687bc5abebd45f5,8/5/2016
7282,7282,NALCS,2017,Spring,Promotion,FOX,0,1,TLA,29,kfo,Fiora,Hard,Gragas,Froggen,Karma,Keith,Sivir,Big,Trundle,Solo,Gnar,Moon,RekSai,Goldenglue,Viktor,Piglet,Twitch,Stunt,Soraka,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800227?gameHash=ad21713fa35d1d87,8/5/2016
7283,7283,NALCS,2017,Spring,Promotion,FOX,1,0,TLA,39,kfo,Gnar,Hard,Gragas,Froggen,Lux,Keith,Lucian,Big,Karma,Solo,Rumble,Moon,RekSai,Goldenglue,Viktor,Piglet,Sivir,Stunt,Soraka,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001800228?gameHash=0e2dbfefc6c774c7,8/5/2016
7284,7284,NALCS,2017,Spring,Promotion,FOX,0,1,P1,48,kfo,Gnar,Hard,Gragas,Froggen,Malzahar,Keith,Sivir,Big,Soraka,zig,Rumble,Inori,RekSai,Pirean,Varus,Mash,Jhin,Gate,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790225?gameHash=df91d20ef65a42a7,8/6/2016
7285,7285,NALCS,2017,Spring,Promotion,FOX,0,1,P1,41,kfo,Gnar,Hard,Gragas,Froggen,Malzahar,Keith,Lucian,Big,Soraka,zig,Rumble,Inori,RekSai,Pirean,Taliyah,Mash,Sivir,Gate,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790240?gameHash=be793356716f8063,8/6/2016
7286,7286,NALCS,2017,Spring,Promotion,FOX,0,1,P1,34,kfo,Irelia,Hard,Gragas,Froggen,Malzahar,Keith,Lucian,Big,Soraka,zig,Gangplank,Inori,Elise,Pirean,Taliyah,Mash,Sivir,Gate,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790242?gameHash=4bc4993c192ec082,8/6/2016
7287,7287,NALCS,2017,Spring,Promotion,NRG,0,1,C9C,35,Quas,Maokai,Santorin,Nidalee,GBM,Malzahar,ohq,Sivir,KiWiKiD,Braum,Balls,Gnar,Contractz,Hecarim,Hai,Morgana,Altec,Twitch,LemonNation,Janna,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790226?gameHash=103edbec1f105423,8/6/2016
7288,7288,NALCS,2017,Spring,Promotion,C9C,1,0,NRG,31,Balls,Gnar,Contractz,RekSai,Hai,Leblanc,Altec,Twitch,LemonNation,Janna,Quas,Jax,Santorin,Hecarim,GBM,Viktor,ohq,Sivir,KiWiKiD,Bard,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790239?gameHash=7c5d526938f6231e,8/6/2016
7289,7289,NALCS,2017,Spring,Promotion,NRG,0,1,C9C,38,Quas,Illaoi,Santorin,RekSai,GBM,Ahri,ohq,Ezreal,KiWiKiD,Karma,Balls,Shen,Contractz,Hecarim,Hai,Leblanc,Altec,Sivir,LemonNation,Janna,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790241?gameHash=dc28fe48431a47e7,8/6/2016
7290,7290,NALCS,2017,Spring,Promotion,FOX,1,0,NRG,42,kfo,Gangplank,Hard,RekSai,Froggen,Malzahar,Keith,Lucian,Big,Trundle,Quas,Gnar,Santorin,Nidalee,GBM,Ziggs,ohq,Jhin,KiWiKiD,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790245?gameHash=90f9a0f9ae608227,8/7/2016
7291,7291,NALCS,2017,Spring,Promotion,FOX,1,0,NRG,39,kfo,Shen,Hard,RekSai,Froggen,Anivia,Keith,Lucian,Big,Nami,Quas,Gnar,Santorin,Gragas,GBM,Xerath,ohq,Ezreal,KiWiKiD,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790256?gameHash=0f32668fff685305,8/7/2016
7292,7292,NALCS,2017,Spring,Promotion,NRG,0,1,FOX,31,Quas,Gnar,Santorin,RekSai,GBM,Leblanc,ohq,Twitch,KiWiKiD,Braum,kfo,Shen,Hard,Elise,Froggen,Viktor,Keith,Ashe,Big,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001790257?gameHash=9fc98a1d5102dca8,8/7/2016
7293,7293,NALCS,2017,Summer,Promotion,NV,0,1,GCU,37,Seraph,Camille,LirA,Khazix,Ninja,Orianna,Apollo,Varus,Hakuho,Braum,Solo,Shen,Santorin,LeeSin,Fenix,Vladimir,Mash,Ashe,MadLife,Nami,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120387?gameHash=4a700d3e11bbca77,3/31/2017
7294,7294,NALCS,2017,Summer,Promotion,NV,1,0,GCU,53,Seraph,Renekton,LirA,Graves,Ninja,Ahri,Apollo,Varus,Hakuho,Lulu,Solo,Shen,Santorin,Khazix,Fenix,Orianna,Mash,Ashe,MadLife,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120406?gameHash=5c60fec599c8e9f0,4/1/2017
7295,7295,NALCS,2017,Summer,Promotion,NV,0,1,GCU,47,Seraph,Maokai,LirA,LeeSin,Ninja,Ahri,Apollo,Varus,Hakuho,Lulu,Solo,Nautilus,Santorin,Graves,Fenix,Orianna,Mash,Ashe,MadLife,Nami,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120407?gameHash=56135994e058dcb0,4/1/2017
7296,7296,NALCS,2017,Summer,Promotion,TL,1,0,EUN,28,Lourlo,Nautilus,Reignover,Khazix,Piglet,Ahri,Doublelift,Lucian,Matt,Lulu,Licorice,Gragas,Gilius,LeeSin,Fox,Vladimir,Deftly,Ashe,Zeyzal,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130305?gameHash=9fd45b05dcc72ff3,4/1/2017
7297,7297,NALCS,2017,Summer,Promotion,TL,0,1,EUN,58,Lourlo,Maokai,Reignover,Graves,Piglet,Ahri,Doublelift,Caitlyn,Matt,Lulu,Licorice,Rumble,Gilius,LeeSin,Fox,Jayce,Deftly,Jhin,Zeyzal,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130289?gameHash=490dc50ac8b2ff02,3/31/2017
7298,7298,NALCS,2017,Summer,Promotion,TL,1,0,EUN,30,Lourlo,Gragas,Reignover,Khazix,Piglet,Orianna,Doublelift,Lucian,Matt,Lulu,Licorice,Nautilus,Gilius,Graves,Fox,Leblanc,Deftly,Ashe,Zeyzal,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130303?gameHash=0d84807ab410deb1,4/1/2017
7299,7299,NALCS,2017,Summer,Promotion,TL,1,0,EUN,26,Lourlo,Nautilus,Reignover,Graves,Piglet,Ahri,Doublelift,Lucian,Matt,Lulu,Licorice,Kennen,Gilius,Elise,Fox,Vladimir,Deftly,Ashe,Zeyzal,Zyra,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002130304?gameHash=c66d57bd7104afe3,4/1/2017
7300,7300,NALCS,2017,Summer,Promotion,GCU,1,0,NV,35,Solo,Nautilus,Santorin,Rengar,Fenix,Leblanc,Mash,Varus,MadLife,Zyra,Seraph,Renekton,LirA,LeeSin,Ninja,Vladimir,Apollo,Ashe,Hakuho,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120408?gameHash=bbbd1512c58d0720,4/1/2017
7301,7301,NALCS,2017,Summer,Promotion,NV,1,0,EUN,38,Seraph,Camille,LirA,Graves,Ninja,Orianna,Apollo,Varus,Hakuho,Zyra,Licorice,Fizz,Gilius,Rengar,Fox,Syndra,Deftly,Lucian,Zeyzal,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120428?gameHash=b4e2c8cf2f3886e2,4/1/2017
7302,7302,NALCS,2017,Summer,Promotion,NV,0,1,EUN,26,Seraph,Ekko,LirA,Nidalee,Ninja,Talon,Apollo,Varus,Hakuho,Zyra,Licorice,Camille,Gilius,LeeSin,Fox,Kayle,Deftly,Ezreal,Zeyzal,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120438?gameHash=9cff601ea31e2676,4/1/2017
7303,7303,NALCS,2017,Summer,Promotion,NV,1,0,EUN,32,Seraph,Camille,LirA,RekSai,Ninja,Karma,Apollo,Varus,Hakuho,Zyra,Licorice,Rumble,Gilius,LeeSin,Fox,Orianna,Deftly,Ezreal,Zeyzal,Lulu,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002120439?gameHash=72277ace0c70ee2e,4/1/2017
